entity:ID,name,:LABEL
e1117,景德镇窑卵白釉印花太禧铭云龙纹盘,wenwubenti
e1118,珐琅彩缠枝花卉蒜头瓶,wenwubenti
e1119,五彩锦鸡插屏,wenwubenti
e1120,三彩杯盘,wenwubenti
e1121,余杭窑青釉菊花小盒,wenwubenti
e1122,像生瓷山子,wenwubenti
e1123,五彩云龙盘,wenwubenti
e1124,正德官窑,wenwubenti
e1125,粉彩钟馗醉酒像,wenwubenti
e1126,越窑海棠式杯,wenwubenti
e1127,青釉唾壶,wenwubenti
e1128,景德镇窑蓝釉白龙纹盘,wenwubenti
e1129,粉彩描金徽章纹单柄壶,wenwubenti
e1130,五彩加金花鸟纹八方花盆,wenwubenti
e1131,雍正款炉钧釉菱花式三足花盆托,wenwubenti
e1132,磁山文化灰陶深腹双耳罐,wenwubenti
e1133,景德镇窑青白釉刻花注壶注碗,wenwubenti
e1134,仿定窑白釉划花海水双鱼牡丹纹笠式碗,wenwubenti
e1135,仿古铜金釉三足炉,wenwubenti
e1136,五彩,wenwubenti
e1137,粉彩花卉团龙纹盖盒,wenwubenti
e1138,定窑白釉刻花荷莲纹梅瓶,wenwubenti
e1139,青花釉里红云龙纹天球瓶,wenwubenti
e1140,酱釉划花水波纹铺首耳陶壶,wenwubenti
e1141,定窑白釉印花蟠螭缠枝花卉纹洗,wenwubenti
e1142,黄地珐琅彩牡丹纹碗,wenwubenti
e1143,邢窑白釉罐,wenwubenti
e1144,五彩鱼藻纹蒜头瓶,wenwubenti
e1145,钧窑月白釉单柄洗,wenwubenti
e1146,宣统款仿钧窑变釉杏圆瓶,wenwubenti
e1147,仿定窑白釉凸花蟠螭纹鸠耳尊,wenwubenti
e1148,长沙窑白釉绿彩枕,wenwubenti
e1149,青花缠枝牡丹云龙纹罐,wenwubenti
e1150,仿朱漆菊瓣式盖碗,wenwubenti
e1151,建阳窑黑釉盏,wenwubenti
e1152,钧窑天蓝釉紫红斑折沿盘,wenwubenti
e1153,青釉褐彩鸡首壶,wenwubenti
e1154,红地描金囍字碗,wenwubenti
e1155,青花松鼠葡萄纹碗,wenwubenti
e1156,邢窑白釉玉璧形底碗,wenwubenti
e1157,斗彩缠枝花纹梅瓶,wenwubenti
e1158,粉青釉鸡形熏,wenwubenti
e1159,宜兴窑紫砂澹然斋款圆壶,wenwubenti
e1160,明正统,wenwubenti
e1161,定窑白釉印花鸳鸯鹭莲纹碗,wenwubenti
e1162,黄地紫绿彩勾莲纹瓶,wenwubenti
e1163,定窑白釉剔花莲花纹腰圆枕,wenwubenti
e1164,粉彩壁瓶,wenwubenti
e1165,青花松竹梅纹罐,wenwubenti
e1166,珐琅彩松竹梅纹瓶,wenwubenti
e1167,白釉兔系罐,wenwubenti
e1168,粉彩孔雀牡丹纹托盘,wenwubenti
e1169,彭城窑白地黑花开光山水花卉纹瓶,wenwubenti
e1170,郎窑撇口瓶,wenwubenti
e1171,钧窑玫瑰紫釉长方花盆,wenwubenti
e1172,仿钧玫瑰紫釉鼓钉三足花盆托,wenwubenti
e1173,孔雀绿釉碗,wenwubenti
e1174,黄地绿彩花鸟纹碗,wenwubenti
e1175,皮球花纹,wenwubenti
e1176,宜兴窑凸竹纹盖罐,wenwubenti
e1177,宋钧窑工匠,wenwubenti
e1178,龙泉窑青釉刻花石榴式尊,wenwubenti
e1179,青花缠枝莲纹如意耳扁壶,wenwubenti
e1180,官窑青釉弦纹瓶,wenwubenti
e1181,青花龙纹瓶,wenwubenti
e1182,粉彩人鹿纹梅瓶,wenwubenti
e1183,紫地粉彩松竹梅诗句盖罐,wenwubenti
e1184,黄地墨彩花蝶纹盘,wenwubenti
e1185,斗彩团花菊蝶纹罐,wenwubenti
e1186,汝窑天青釉圆洗,wenwubenti
e1187,晋,wenwubenti
e1188,定窑白釉刻划花内海水双鱼外莲瓣纹温碗,wenwubenti
e1189,青花玉壶春瓶,wenwubenti
e1190,邢窑白釉壶,wenwubenti
e1191,三彩印花海棠式盘,wenwubenti
e1192,斗彩团花菊蝶纹盖罐,wenwubenti
e1193,定窑白釉刻划花荷莲鸭纹花口盘,wenwubenti
e1194,青花海水蕉叶纹尊,wenwubenti
e1195,钧窑月白釉紫红斑碗,wenwubenti
e1196,粉青釉七孔花插,wenwubenti
e1197,明崇祯,wenwubenti
e1198,宜兴窑邵亮生款紫砂圆壶,wenwubenti
e1199,齐家文化红陶盉,wenwubenti
e1200,定窑白釉印花莲池鸳鸯图折沿盘,wenwubenti
e1201,粉彩花蝶撇口瓶,wenwubenti
e1202,黄地红彩缠枝莲纹葫芦瓶,wenwubenti
e1203,德化窑,wenwubenti
e1204,黄地开光粉彩三阳开泰纹碗,wenwubenti
e1205,宜兴窑紫砂端把茶壶,wenwubenti
e1206,西汉,wenwubenti
e1207,胭脂红地开光珐琅彩花鸟纹碗,wenwubenti
e1208,洒蓝釉描金花卉纹带盖糊斗,wenwubenti
e1209,灰陶,wenwubenti
e1210,三彩刻花兔纹小碟,wenwubenti
e1211,宜兴窑子冶款紫砂提梁壶,wenwubenti
e1212,龙泉窑青釉弦纹三足炉,wenwubenti
e1213,天蓝釉出戟花觚,wenwubenti
e1214,定窑白釉刻划花内荷莲外莲瓣纹盘,wenwubenti
e1215,青花开光花鸟纹盘,wenwubenti
e1216,绿釉剔刻花纹执壶,wenwubenti
e1217,西周,wenwubenti
e1218,粉彩花蝶纹盘,wenwubenti
e1219,越窑系青釉印纹豆,wenwubenti
e1220,粉彩牡丹纹盘口瓶,wenwubenti
e1221,明天启,wenwubenti
e1222,德化窑白釉刻花玉兰纹尊,wenwubenti
e1223,宜兴窑仿钧天蓝釉方渣斗,wenwubenti
e1224,青花压手杯花心,wenwubenti
e1225,印纹硬陶,wenwubenti
e1226,定窑白釉印花博古图菊瓣盘,wenwubenti
e1227,钧窑天蓝釉渣斗式花盆口磨,wenwubenti
e1228,青花缠枝莲双环耳宝月瓶,wenwubenti
e1229,赤峰窑白釉划花填黑彩牡丹纹尊,wenwubenti
e1230,官窑大瓶,wenwubenti
e1231,龙泉窑青釉盘口瓶,wenwubenti
e1232,窑变釉钵缸,wenwubenti
e1233,斗彩鸳鸯卧莲碗,wenwubenti
e1234,藕荷地绣球芍药花纹奓斗,wenwubenti
e1235,炉钧釉琮式瓶,wenwubenti
e1236,青花阿拉伯文烛台,wenwubenti
e1237,仿汝釉盘,wenwubenti
e1238,宜兴窑紫砂御题澄泥套砚,wenwubenti
e1239,黄地粉彩红蝠纹碗,wenwubenti
e1240,钧窑鼓钉三足洗,wenwubenti
e1241,广彩,wenwubenti
e1242,钧窑天蓝釉三足筒式炉,wenwubenti
e1243,斗彩团花纹罐,wenwubenti
e1244,哥窑青釉弦纹瓶,wenwubenti
e1245,仿钧窑变釉石榴尊,wenwubenti
e1246,竹石芭蕉纹,wenwubenti
e1247,紫砂僧帽壶,wenwubenti
e1248,黄地粉彩灵芝水仙纹长方花盆,wenwubenti
e1249,雍正仿成化斗彩高士杯,wenwubenti
e1250,三彩划花龙纹盘,wenwubenti
e1251,北朝,wenwubenti
e1252,郎窑红釉琵琶尊,wenwubenti
e1253,绿地粉彩花卉纹诗句大瓶,wenwubenti
e1254,广元窑,wenwubenti
e1255,密县窑珍珠地鹦鹉纹枕,wenwubenti
e1256,宜兴时大彬制紫砂壶,wenwubenti
e1257,吉州窑白地黑花卷草纹罐,wenwubenti
e1258,墨彩籁瓜纹盖碗,wenwubenti
e1259,青花婴戏纹碗,wenwubenti
e1260,耀州窑青釉刻花菊瓣纹碗,wenwubenti
e1261,仿宣德款青花三友花卉玉兔纹盘,wenwubenti
e1262,宜兴窑紫砂泥绘人物纹诗句茶壶,wenwubenti
e1263,宜兴窑紫砂御题诗梅花纹茶叶罐,wenwubenti
e1264,定窑白釉八方四系瓶,wenwubenti
e1265,斗彩灵芝纹盘,wenwubenti
e1266,哥窑青釉鱼耳炉,wenwubenti
e1267,古铜彩蕉叶纹出戟花觚,wenwubenti
e1268,青花缠枝莲纹花浇,wenwubenti
e1269,黄地粉彩丛竹纹碗,wenwubenti
e1270,紫砂方斗式壶,wenwubenti
e1271,红釉印划花云龙纹盘,wenwubenti
e1272,钧窑天蓝釉紫红斑双系罐,wenwubenti
e1273,耀州窑青釉刻海水鸭纹碗,wenwubenti
e1274,青花八宝勾莲大罐,wenwubenti
e1275,体和殿制款青花花卉纹花盆盆托,wenwubenti
e1276,青花海水纹香炉,wenwubenti
e1277,官窑葵瓣洗,wenwubenti
e1278,绿釉铺首耳陶壶,wenwubenti
e1279,龙山文化黑陶双系罐,wenwubenti
e1280,定窑白釉刻划花卉纹罐,wenwubenti
e1281,三彩武官俑,wenwubenti
e1282,矾红地白花蝴蝶纹圆盒,wenwubenti
e1283,斗彩璎珞纹贲巴壶,wenwubenti
e1284,青花锦纹绶带耳蒜头口扁壶,wenwubenti
e1285,青花折枝茶花纹如意耳扁壶,wenwubenti
e1286,巩义窑绿釉小壶,wenwubenti
e1287,青花云龙纹炉,wenwubenti
e1288,定窑白釉描金折沿盘,wenwubenti
e1289,德化窑双耳三足炉,wenwubenti
e1290,霁红釉梅瓶,wenwubenti
e1291,绿地粉彩花叶式笔掭,wenwubenti
e1292,玉溪窑青花玉壶春瓶,wenwubenti
e1293,黄地粉彩梅鹊纹盒,wenwubenti
e1294,三国,wenwubenti
e1295,青花缠枝花纹背壶,wenwubenti
e1296,定窑白釉葵口碗,wenwubenti
e1297,宜兴窑紫砂御题诗烹茶图壶,wenwubenti
e1298,釉里红缠枝莲纹玉壶春瓶,wenwubenti
e1299,青花万寿字大尊,wenwubenti
e1300,蓝地描金开光粉彩山水兽耳瓶,wenwubenti
e1301,五代,wenwubenti
e1302,黄地绿彩云龙纹尊,wenwubenti
e1303,马家窑文化马家窑类型,wenwubenti
e1304,钧窑鼓式三足洗,wenwubenti
e1305,淡黄地红蝠金彩团寿字盘,wenwubenti
e1306,墨彩耕织图瓷板书,wenwubenti
e1307,醴陵窑釉下五彩花鸟纹瓶,wenwubenti
e1308,定窑白釉盏托,wenwubenti
e1309,青花园景花卉纹盘,wenwubenti
e1310,金,wenwubenti
e1311,兽面纹,wenwubenti
e1312,五彩雉鸡牡丹纹瓶,wenwubenti
e1313,窑变釉弦纹撇口瓶,wenwubenti
e1314,清雍正,wenwubenti
e1315,郏县窑黑釉月白斑双系罐,wenwubenti
e1316,当阳峪窑剔花缸,wenwubenti
e1317,珐琅彩双环瓶,wenwubenti
e1318,黄釉金彩牺耳罐,wenwubenti
e1319,宜兴窑愙斋款紫砂提梁壶,wenwubenti
e1320,黄地粉彩万寿无疆纹碗,wenwubenti
e1321,定窑白釉刻花菊瓣纹笠式碗,wenwubenti
e1322,青花雉鸡牡丹纹凤尾尊,wenwubenti
e1323,青釉六系盖罐,wenwubenti
e1324,青花蓝查体出戟法轮罐之盖,wenwubenti
e1325,龙泉窑青釉执壶,wenwubenti
e1326,定窑白釉刻划花折枝芙蓉纹花口碗,wenwubenti
e1327,白釉塑贴红蟠螭纹蒜头瓶,wenwubenti
e1328,彭城窑,wenwubenti
e1329,商,wenwubenti
e1330,翠青釉三系盖罐,wenwubenti
e1331,黄地粉彩勾莲纹大尊,wenwubenti
e1332,青花灵芝纹碗,wenwubenti
e1333,白地黑花猴鹿纹瓶,wenwubenti
e1334,青花飞龙炉,wenwubenti
e1335,青白釉笔山,wenwubenti
e1336,仿定窑白釉划花荷莲纹盘,wenwubenti
e1337,白釉粉彩鹤莲纹高足碗,wenwubenti
e1338,青花阿拉伯文盘座,wenwubenti
e1339,白釉双龙耳瓶,wenwubenti
e1340,官窑青釉蒜头瓶,wenwubenti
e1341,鲜红釉葵花式洗,wenwubenti
e1342,雍正款仿钧新紫釉天球瓶,wenwubenti
e1343,慎德堂制款粉彩赛龙凤舟图盘,wenwubenti
e1344,定窑白釉刻划花鱼藻纹碗,wenwubenti
e1345,粉青釉凸花如意耳蒜头瓶,wenwubenti
e1346,仿哥釉八方高足杯,wenwubenti
e1347,五彩耕织图瓶,wenwubenti
e1348,宜兴窑杨彭年款紫砂描金山水诗句壶,wenwubenti
e1349,青花折枝花纹双耳扁壶,wenwubenti
e1350,青花釉里红凤穿花纹壮罐,wenwubenti
e1351,绿釉三彩划花人物纹枕,wenwubenti
e1352,黄釉盖罐,wenwubenti
e1353,雕塑,wenwubenti
e1354,五彩人物纹盘,wenwubenti
e1355,明天顺,wenwubenti
e1356,越窑系青釉印花三兽足洗,wenwubenti
e1357,黑陶,wenwubenti
e1358,青花怪石牡丹纹菱花式盘,wenwubenti
e1359,耀州窑钱纹小壶,wenwubenti
e1360,青莲岗文化彩陶钵,wenwubenti
e1361,黄地墨彩花蝶纹奓斗,wenwubenti
e1362,浙江青瓷窑,wenwubenti
e1363,斗彩鸡缸杯,wenwubenti
e1364,定窑白釉刻乾隆御制诗碗,wenwubenti
e1365,钧窑里天蓝外玫瑰紫釉折腰盘,wenwubenti
e1366,景德镇窑卵白釉印花云龙纹盘,wenwubenti
e1367,青釉花口高足杯,wenwubenti
e1368,花瓷罐,wenwubenti
e1369,仿朱漆菊瓣式盘,wenwubenti
e1370,青釉褐斑四系壶,wenwubenti
e1371,黄地粉彩五蝠捧寿团纹盅,wenwubenti
e1372,德清窑,wenwubenti
e1373,青釉刻纹镂空瓷簋,wenwubenti
e1374,青花麒麟翼龙纹盘,wenwubenti
e1375,青花双喜字桃蝠大碗,wenwubenti
e1376,白釉剔花花卉纹枕,wenwubenti
e1377,紫砂百果壶,wenwubenti
e1378,斗彩开光折枝莲纹罐,wenwubenti
e1379,青釉双系兽面纹扁壶,wenwubenti
e1380,斗彩荷莲图鼓钉绣墩,wenwubenti
e1381,仿成化款青花团凤杯,wenwubenti
e1382,淡黄地珐琅彩兰石纹碗,wenwubenti
e1383,黄地粉彩镂空干支字象耳转心瓶,wenwubenti
e1384,五彩人物纹瓶,wenwubenti
e1385,青花梅雀纹炉,wenwubenti
e1386,仿哥釉叶式洗,wenwubenti
e1387,鳝鱼黄釉钵,wenwubenti
e1388,清宣统,wenwubenti
e1389,定窑酱釉花口盘,wenwubenti
e1390,青花缠枝花卉纹出戟尊,wenwubenti
e1391,钧窑天蓝釉六方花盆,wenwubenti
e1392,宜兴窑玉麟款紫砂覆斗式壶,wenwubenti
e1393,像生瓷海螺,wenwubenti
e1394,青花花卉纹执壶,wenwubenti
e1395,宜兴窑石楳款紫砂胎镶玉槟榔木壶,wenwubenti
e1396,黄地粉彩丛竹纹奓斗,wenwubenti
e1397,宜兴窑紫砂花口花盆,wenwubenti
e1398,白釉描金云龙纹罐,wenwubenti
e1399,琉璃厂窑黄紫釉双系壶,wenwubenti
e1400,青釉八棱瓶,wenwubenti
e1401,德化窑白釉兽耳瓶,wenwubenti
e1402,钧窑天蓝釉折沿盘,wenwubenti
e1403,绞胎,wenwubenti
e1404,五彩人物纹碗,wenwubenti
e1405,定窑白釉刻划朵花纹葵花式盘,wenwubenti
e1406,灵武窑黑釉剔花瓶,wenwubenti
e1407,定窑白釉花口碟,wenwubenti
e1408,珐花人物纹罐,wenwubenti
e1409,哥釉葫芦瓶,wenwubenti
e1410,祭蓝釉白花鱼莲纹盘,wenwubenti
e1411,吉州窑剪纸贴花小碗,wenwubenti
e1412,珍珠地,wenwubenti
e1413,青釉人骑兽器,wenwubenti
e1414,仿定窑白釉三牺尊,wenwubenti
e1415,青花加金彩缠枝苜蓿花纹碗,wenwubenti
e1416,广窑狮耳炉,wenwubenti
e1417,青花璎珞纹贲巴壶,wenwubenti
e1418,青花折枝花卉纹大盘,wenwubenti
e1419,钧窑天蓝釉卧足盘,wenwubenti
e1420,粉彩雕镶荷叶香橼盘,wenwubenti
e1421,石湾窑仿钧釉鼓钉三足花盆托,wenwubenti
e1422,紫地素三彩折枝花果云龙纹盘,wenwubenti
e1423,青花锦地花卉壮罐,wenwubenti
e1424,青花鸾凤纹葵瓣式洗,wenwubenti
e1425,青花云龙纹赏瓶,wenwubenti
e1426,灰陶盉,wenwubenti
e1427,黄地粉彩梅花春燕纹碗,wenwubenti
e1428,青花凤穿花大碗净水碗,wenwubenti
e1429,钧窑天蓝釉墩式碗,wenwubenti
e1430,青花花卉纹水仙盆,wenwubenti
e1431,黄地粉彩蝴蝶四喜纹羹匙,wenwubenti
e1432,青花八卦纹筒形香炉,wenwubenti
e1433,青釉四足罐,wenwubenti
e1434,明隆庆,wenwubenti
e1435,霍县窑白釉凸花带字小碗,wenwubenti
e1436,汝窑天青釉盘,wenwubenti
e1437,越窑鸟式杯,wenwubenti
e1438,吉州窑剪纸贴花梅花纹碗,wenwubenti
e1439,青花缠枝花纹折沿盆,wenwubenti
e1440,蚯蚓走泥纹,wenwubenti
e1441,定窑白釉双系罐,wenwubenti
e1442,三彩武士俑,wenwubenti
e1443,宜兴窑紫砂双螭福寿水丞,wenwubenti
e1444,宜兴窑仿古铜纹尊,wenwubenti
e1445,定窑白釉印花海兽鱼纹洗,wenwubenti
e1446,黄地三彩梅鹊纹瓶,wenwubenti
e1447,黄地红喜字纹碟,wenwubenti
e1448,耀州窑印花碗,wenwubenti
e1449,青釉圆形槅,wenwubenti
e1450,磁山文化红陶盂,wenwubenti
e1451,粉彩荷花鹭鸶纹圆盒,wenwubenti
e1452,彭城窑仿定窑白釉孩儿枕,wenwubenti
e1453,定窑白釉刻划花莲瓣纹官字款盖罐,wenwubenti
e1454,钧窑天蓝釉鸡心盖罐,wenwubenti
e1455,斗彩团莲纹高足杯,wenwubenti
e1456,石湾窑仿钧釉三足炉,wenwubenti
e1457,青花缠枝莲托八吉祥纹碗,wenwubenti
e1458,青花花鸟纹盖罐,wenwubenti
e1459,清,wenwubenti
e1460,三彩天王俑,wenwubenti
e1461,青花缠枝牡丹纹军持,wenwubenti
e1462,影青暗花缠枝莲纹碗,wenwubenti
e1463,三彩刻花鹭莲纹盘,wenwubenti
e1464,定窑白釉印花菊凤纹盘,wenwubenti
e1465,灵武窑,wenwubenti
e1466,鲜红釉僧帽壶,wenwubenti
e1467,蓝地墨彩花鸟纹方胜式花盆,wenwubenti
e1468,青花桃蝠纹橄榄式瓶,wenwubenti
e1469,绿地粉彩藤萝花鸟纹圆盒,wenwubenti
e1470,定窑酱釉盖碗,wenwubenti
e1471,黄釉盅,wenwubenti
e1472,哥窑青釉菊瓣式盘,wenwubenti
e1473,青花折枝花纹盆奁,wenwubenti
e1474,定窑白釉刻划花荷莲纹花口盘,wenwubenti
e1475,越窑青釉八棱瓶,wenwubenti
e1476,青花缠枝莲托八吉祥纹双耳瓶,wenwubenti
e1477,粉彩暗八仙纹双耳转心瓶,wenwubenti
e1478,磁州窑白地黑花婴戏纹枕,wenwubenti
e1479,哥窑青釉海棠式花盆,wenwubenti
e1480,宜兴窑紫砂蓝釉加彩缠枝莲大花盆,wenwubenti
e1481,粉彩火锅,wenwubenti
e1482,青花人物图长方瓷板,wenwubenti
e1483,白里红五蝠外黄地粉彩盘,wenwubenti
e1484,黄釉兽耳尊,wenwubenti
e1485,仿定窑白釉印花云龙纹碗,wenwubenti
e1486,宜兴窑紫砂桃式砚滴,wenwubenti
e1487,青釉荸荠式三系瓶,wenwubenti
e1488,鲜红釉碗,wenwubenti
e1489,黄地粉彩花蝶纹花盆,wenwubenti
e1490,秋葵绿釉如意耳瓶,wenwubenti
